dataset,n,R,metodo,tiempo
random,1200,11993,DP,255.607
random,1210,12075,DP,295.263
random,1220,12199,DP,269.275
random,1230,12294,DP,304.319
random,1240,12385,DP,254.328
random,1250,12491,DP,270.634
random,1260,12575,DP,302.852
random,1270,12689,DP,295.204
random,1280,12792,DP,316.011
random,1290,12868,DP,293.96
random,1300,12998,DP,273.099
random,1310,13093,DP,335.158
random,1320,13195,DP,306.326
random,1330,13300,DP,311.257
random,1340,13395,DP,276.331
random,1350,13478,DP,307.681
random,1360,13592,DP,341.304
random,1370,13688,DP,329.574
random,1380,13774,DP,341.515
random,1390,13896,DP,323.309
random,1400,13999,DP,360.684
random,1410,14099,DP,358.809
random,1420,14143,DP,371.294
random,1430,14293,DP,351.128
random,1440,14400,DP,488.673
random,1450,14487,DP,356.174
random,1460,14582,DP,414.7
random,1470,14670,DP,394.693
random,1480,14800,DP,388.699
random,1490,14888,DP,409.851
random,1500,14993,DP,447.939
random,1510,15090,DP,485.264
random,1520,15192,DP,440.388
random,1530,15292,DP,461.113
random,1540,15371,DP,460.503
random,1550,15498,DP,441.209
random,1560,15597,DP,443.121
random,1570,15641,DP,485.365
random,1580,15795,DP,462.255
random,1590,15899,DP,497.947
random,1600,15959,DP,521.502
random,1610,16100,DP,543.675
random,1620,16177,DP,525.124
random,1630,16299,DP,539.069
random,1640,16389,DP,535.981
random,1650,16488,DP,540.052
random,1660,16594,DP,480.812
random,1670,16695,DP,460.834
random,1680,16799,DP,578.967
random,1690,16898,DP,528.955
random,1700,17000,DP,602.098
random,1710,17090,DP,645.568
random,1720,17198,DP,570.649
random,1730,17267,DP,608.86
random,1740,17386,DP,645.648
random,1750,17487,DP,621.026
random,1760,17577,DP,643.607
random,1770,17673,DP,600.057
random,1780,17800,DP,698.782
random,1790,17874,DP,681.686
random,1800,17997,DP,624.269
random,1810,18098,DP,691.669
random,1820,18192,DP,756.436
random,1830,18284,DP,572.395
random,1840,18400,DP,803.195
random,1850,18481,DP,784.332
random,1860,18587,DP,677.016
random,1870,18691,DP,713.983
random,1880,18799,DP,845.749
random,1890,18897,DP,805.829
random,1900,18995,DP,799.427
random,1910,19090,DP,753.648
random,1920,19199,DP,822.61
random,1930,19300,DP,762.882
random,1940,19400,DP,824.997
random,1950,19500,DP,973.971
random,1960,19583,DP,916.603
random,1970,19697,DP,804.859
random,1980,19789,DP,874.424
random,1990,19894,DP,806.877
random,2000,19977,DP,956.398
r_fijo,10,800,DP,0.094265
r_fijo,20,800,DP,0.182269
r_fijo,30,800,DP,0.194172
r_fijo,40,800,DP,0.449106
r_fijo,50,800,DP,0.277487
r_fijo,60,800,DP,0.380378
r_fijo,70,800,DP,0.385047
r_fijo,80,800,DP,0.6877
r_fijo,90,800,DP,0.744256
r_fijo,100,800,DP,0.837329
r_fijo,110,800,DP,0.677622
r_fijo,120,800,DP,1.77321
r_fijo,130,800,DP,1.96281
r_fijo,140,800,DP,1.19469
r_fijo,150,800,DP,1.29088
r_fijo,160,800,DP,1.84637
r_fijo,170,800,DP,2.66915
r_fijo,180,800,DP,1.77466
r_fijo,190,800,DP,3.0385
r_fijo,200,800,DP,1.87663
r_fijo,210,800,DP,3.82979
r_fijo,220,800,DP,2.14554
r_fijo,230,800,DP,1.68321
r_fijo,240,800,DP,1.78124
r_fijo,250,800,DP,4.89562
r_fijo,260,800,DP,4.58273
r_fijo,270,800,DP,2.23057
r_fijo,280,800,DP,2.57837
r_fijo,290,800,DP,2.28774
r_fijo,300,800,DP,2.57783
r_fijo,310,800,DP,2.26764
r_fijo,320,800,DP,5.81337
r_fijo,330,800,DP,6.68578
r_fijo,340,800,DP,3.51796
r_fijo,350,800,DP,6.03334
r_fijo,360,800,DP,6.62535
r_fijo,370,800,DP,2.76269
r_fijo,380,800,DP,2.92039
r_fijo,390,800,DP,7.86318
r_fijo,400,800,DP,3.36332
r_fijo,410,800,DP,2.86933
r_fijo,420,800,DP,8.23957
r_fijo,430,800,DP,9.79076
r_fijo,440,800,DP,5.27618
r_fijo,450,800,DP,3.46246
r_fijo,460,800,DP,3.55653
r_fijo,470,800,DP,8.53171
r_fijo,480,800,DP,10.8837
r_fijo,490,800,DP,11.3572
r_fijo,500,800,DP,10.2114
r_fijo,510,800,DP,9.75747
r_fijo,520,800,DP,6.14225
r_fijo,530,800,DP,5.05026
r_fijo,540,800,DP,11.2904
r_fijo,550,800,DP,12.4179
r_fijo,560,800,DP,6.1456
r_fijo,570,800,DP,11.8682
r_fijo,580,800,DP,5.14552
r_fijo,590,800,DP,5.05195
r_fijo,600,800,DP,5.49685
r_fijo,610,800,DP,5.63904
r_fijo,620,800,DP,12.5598
r_fijo,630,800,DP,12.1128
r_fijo,640,800,DP,13.4471
r_fijo,650,800,DP,8.42964
r_fijo,660,800,DP,5.66365
r_fijo,670,800,DP,6.76994
r_fijo,680,800,DP,6.17723
r_fijo,690,800,DP,9.79457
r_fijo,700,800,DP,13.7749
r_fijo,710,800,DP,6.46275
r_fijo,720,800,DP,7.38404
r_fijo,730,800,DP,7.07295
r_fijo,740,800,DP,10.1344
r_fijo,750,800,DP,15.9849
r_fijo,760,800,DP,6.77492
r_fijo,770,800,DP,7.84644
r_fijo,780,800,DP,7.71554
r_fijo,790,800,DP,17.2715
r_fijo,800,800,DP,17.4134
r_fijo,810,800,DP,17.5987
r_fijo,820,800,DP,8.11016
r_fijo,830,800,DP,17.3372
r_fijo,840,800,DP,19.2214
r_fijo,850,800,DP,19.7027
r_fijo,860,800,DP,18.7866
r_fijo,870,800,DP,18.7328
r_fijo,880,800,DP,11.2804
r_fijo,890,800,DP,9.00987
r_fijo,900,800,DP,8.2736
r_fijo,910,800,DP,8.82969
r_fijo,920,800,DP,9.10224
r_fijo,930,800,DP,23.6363
r_fijo,940,800,DP,20.2901
r_fijo,950,800,DP,23.3227
r_fijo,960,800,DP,23.4237
r_fijo,970,800,DP,22.7302
r_fijo,980,800,DP,25.7049
r_fijo,990,800,DP,25.256
r_fijo,1000,800,DP,22.1748
r_fijo,1010,800,DP,23.5784
r_fijo,1020,800,DP,25.7046
r_fijo,1030,800,DP,9.10491
r_fijo,1040,800,DP,25.283
r_fijo,1050,800,DP,24.8441
r_fijo,1060,800,DP,13.3116
r_fijo,1070,800,DP,13.9325
r_fijo,1080,800,DP,10.3327
r_fijo,1090,800,DP,12.0938
r_fijo,1100,800,DP,10.6425
r_fijo,1110,800,DP,15.2941
r_fijo,1120,800,DP,15.5102
r_fijo,1130,800,DP,25.9517
r_fijo,1140,800,DP,24.9025
r_fijo,1150,800,DP,12.08
r_fijo,1160,800,DP,19.2919
r_fijo,1170,800,DP,11.774
r_fijo,1180,800,DP,17.6225
r_fijo,1190,800,DP,12.279
r_fijo,1200,800,DP,16.7554
r_fijo,1210,800,DP,30.0119
r_fijo,1220,800,DP,26.8744
r_fijo,1230,800,DP,29.4579
r_fijo,1240,800,DP,11.5097
r_fijo,1250,800,DP,18.8499
r_fijo,1260,800,DP,16.1285
r_fijo,1270,800,DP,17.0633
r_fijo,1280,800,DP,13.2084
r_fijo,1290,800,DP,12.4001
r_fijo,1300,800,DP,17.6948
r_fijo,1310,800,DP,13.2439
r_fijo,1320,800,DP,20.3542
r_fijo,1330,800,DP,31.1831
r_fijo,1340,800,DP,16.5713
r_fijo,1350,800,DP,15.0451
r_fijo,1360,800,DP,14.9736
r_fijo,1370,800,DP,12.897
r_fijo,1380,800,DP,33.2049
r_fijo,1390,800,DP,18.0345
r_fijo,1400,800,DP,34.8404
r_fijo,1410,800,DP,16.241
r_fijo,1420,800,DP,20.0025
r_fijo,1430,800,DP,21.2213
r_fijo,1440,800,DP,16.8534
r_fijo,1450,800,DP,34.8149
r_fijo,1460,800,DP,15.8931
r_fijo,1470,800,DP,36.0619
r_fijo,1480,800,DP,13.8812
r_fijo,1490,800,DP,35.2141
r_fijo,1500,800,DP,34.7968
r_fijo,1510,800,DP,17.1327
r_fijo,1520,800,DP,30.3237
r_fijo,1530,800,DP,23.5785
r_fijo,1540,800,DP,21.2427
r_fijo,1550,800,DP,15.1438
r_fijo,1560,800,DP,34.5579
r_fijo,1570,800,DP,31.7599
r_fijo,1580,800,DP,34.6492
r_fijo,1590,800,DP,25.1855
r_fijo,1600,800,DP,16.0874
r_fijo,1610,800,DP,38.6007
r_fijo,1620,800,DP,24.5479
r_fijo,1630,800,DP,37.4805
r_fijo,1640,800,DP,23.2526
r_fijo,1650,800,DP,17.2313
r_fijo,1660,800,DP,17.1447
r_fijo,1670,800,DP,38.1846
r_fijo,1680,800,DP,19.6355
r_fijo,1690,800,DP,19.2237
r_fijo,1700,800,DP,17.0779
r_fijo,1710,800,DP,40.1131
r_fijo,1720,800,DP,26.8661
r_fijo,1730,800,DP,25.1209
r_fijo,1740,800,DP,22.1605
r_fijo,1750,800,DP,17.9734
r_fijo,1760,800,DP,21.4339
r_fijo,1770,800,DP,21.0666
r_fijo,1780,800,DP,25.9025
r_fijo,1790,800,DP,18.32
r_fijo,1800,800,DP,18.3633
r_fijo,1810,800,DP,37.2771
r_fijo,1820,800,DP,18.2497
r_fijo,1830,800,DP,19.5896
r_fijo,1840,800,DP,17.9252
r_fijo,1850,800,DP,18.1579
r_fijo,1860,800,DP,19.1018
r_fijo,1870,800,DP,41.798
r_fijo,1880,800,DP,20.1091
r_fijo,1890,800,DP,24.4849
r_fijo,1900,800,DP,19.6918
r_fijo,1910,800,DP,20.6042
r_fijo,1920,800,DP,21.5039
r_fijo,1930,800,DP,23.2186
r_fijo,1940,800,DP,22.3153
r_fijo,1950,800,DP,24.2099
r_fijo,1960,800,DP,22.3974
r_fijo,1970,800,DP,21.8062
r_fijo,1980,800,DP,22.4746
r_fijo,1990,800,DP,39.9129
r_fijo,2000,800,DP,25.8652
n_fijo,400,10,DP,0.226632
n_fijo,400,20,DP,0.318513
n_fijo,400,30,DP,0.528013
n_fijo,400,40,DP,0.5907
n_fijo,400,50,DP,0.709641
n_fijo,400,60,DP,0.715452
n_fijo,400,70,DP,0.399454
n_fijo,400,80,DP,0.4512
n_fijo,400,90,DP,0.391428
n_fijo,400,100,DP,0.528714
n_fijo,400,110,DP,0.581913
n_fijo,400,120,DP,0.537071
n_fijo,400,130,DP,0.670959
n_fijo,400,140,DP,1.46397
n_fijo,400,150,DP,0.742272
n_fijo,400,160,DP,1.02627
n_fijo,400,170,DP,0.836798
n_fijo,400,180,DP,0.874368
n_fijo,400,190,DP,2.06157
n_fijo,400,200,DP,2.06988
n_fijo,400,210,DP,2.39743
n_fijo,400,220,DP,2.16966
n_fijo,400,230,DP,2.42196
n_fijo,400,240,DP,1.42612
n_fijo,400,250,DP,2.99153
n_fijo,400,260,DP,1.14331
n_fijo,400,270,DP,1.26196
n_fijo,400,280,DP,1.24636
n_fijo,400,290,DP,2.93009
n_fijo,400,300,DP,1.24108
n_fijo,400,310,DP,1.84682
n_fijo,400,320,DP,1.4423
n_fijo,400,330,DP,1.43699
n_fijo,400,340,DP,3.56424
n_fijo,400,350,DP,4.08185
n_fijo,400,360,DP,4.12487
n_fijo,400,370,DP,1.60259
n_fijo,400,380,DP,4.46021
n_fijo,400,390,DP,1.91488
n_fijo,400,400,DP,1.53313
n_fijo,400,410,DP,3.85603
n_fijo,400,420,DP,1.75621
n_fijo,400,430,DP,1.84227
n_fijo,400,440,DP,2.20319
n_fijo,400,450,DP,2.54928
n_fijo,400,460,DP,4.64325
n_fijo,400,470,DP,2.50138
n_fijo,400,480,DP,2.23522
n_fijo,400,490,DP,2.56471
n_fijo,400,500,DP,2.33796
n_fijo,400,510,DP,1.90902
n_fijo,400,520,DP,2.43897
n_fijo,400,530,DP,2.73165
n_fijo,400,540,DP,5.88397
n_fijo,400,550,DP,5.75158
n_fijo,400,560,DP,2.92652
n_fijo,400,570,DP,2.98876
n_fijo,400,580,DP,2.32851
n_fijo,400,590,DP,5.24447
n_fijo,400,600,DP,2.2274
n_fijo,400,610,DP,2.65444
n_fijo,400,620,DP,5.86152
n_fijo,400,630,DP,2.54493
n_fijo,400,640,DP,2.49117
n_fijo,400,650,DP,6.21924
n_fijo,400,660,DP,7.3152
n_fijo,400,670,DP,4.4059
n_fijo,400,680,DP,7.20285
n_fijo,400,690,DP,7.93362
n_fijo,400,700,DP,3.79269
n_fijo,400,710,DP,6.05699
n_fijo,400,720,DP,2.88167
n_fijo,400,730,DP,6.41919
n_fijo,400,740,DP,8.01294
n_fijo,400,750,DP,7.53128
n_fijo,400,760,DP,8.04823
n_fijo,400,770,DP,8.25164
n_fijo,400,780,DP,7.12296
n_fijo,400,790,DP,7.02573
n_fijo,400,800,DP,3.49109
n_fijo,400,810,DP,3.94093
n_fijo,400,820,DP,8.02879
n_fijo,400,830,DP,7.44298
n_fijo,400,840,DP,7.80661
n_fijo,400,850,DP,4.43502
n_fijo,400,860,DP,3.51091
n_fijo,400,870,DP,4.10972
n_fijo,400,880,DP,3.74361
n_fijo,400,890,DP,4.05324
n_fijo,400,900,DP,8.07378
n_fijo,400,910,DP,8.9356
n_fijo,400,920,DP,8.98798
n_fijo,400,930,DP,8.76542
n_fijo,400,940,DP,9.93949
n_fijo,400,950,DP,5.53359
n_fijo,400,960,DP,5.53371
n_fijo,400,970,DP,4.15
n_fijo,400,980,DP,4.66024
n_fijo,400,990,DP,4.21591
n_fijo,400,1000,DP,10.6645
n_fijo,400,1010,DP,5.39455
n_fijo,400,1020,DP,9.80432
n_fijo,400,1030,DP,5.53902
n_fijo,400,1040,DP,4.40952
n_fijo,400,1050,DP,4.16111
n_fijo,400,1060,DP,4.59135
n_fijo,400,1070,DP,4.73032
n_fijo,400,1080,DP,4.689
n_fijo,400,1090,DP,4.65121
n_fijo,400,1100,DP,5.15387
n_fijo,400,1110,DP,4.94616
n_fijo,400,1120,DP,4.99989
n_fijo,400,1130,DP,5.80686
n_fijo,400,1140,DP,4.94529
n_fijo,400,1150,DP,5.15373
n_fijo,400,1160,DP,4.98566
n_fijo,400,1170,DP,4.62365
n_fijo,400,1180,DP,4.71407
n_fijo,400,1190,DP,10.5927
n_fijo,400,1200,DP,12.8464
n_fijo,400,1210,DP,6.93339
n_fijo,400,1220,DP,13.4804
n_fijo,400,1230,DP,6.35689
n_fijo,400,1240,DP,5.55907
n_fijo,400,1250,DP,5.18236
n_fijo,400,1260,DP,5.76822
n_fijo,400,1270,DP,5.60462
n_fijo,400,1280,DP,5.64868
n_fijo,400,1290,DP,12.0982
n_fijo,400,1300,DP,6.6246
n_fijo,400,1310,DP,13.6573
n_fijo,400,1320,DP,13.6302
n_fijo,400,1330,DP,12.8818
n_fijo,400,1340,DP,12.6571
n_fijo,400,1350,DP,11.9278
n_fijo,400,1360,DP,13.1062
n_fijo,400,1370,DP,12.2515
n_fijo,400,1380,DP,13.8468
n_fijo,400,1390,DP,15.436
n_fijo,400,1400,DP,13.4535
n_fijo,400,1410,DP,12.7551
n_fijo,400,1420,DP,13.194
n_fijo,400,1430,DP,14.2696
n_fijo,400,1440,DP,14.3056
n_fijo,400,1450,DP,15.2543
n_fijo,400,1460,DP,14.961
n_fijo,400,1470,DP,15.2238
n_fijo,400,1480,DP,7.39275
n_fijo,400,1490,DP,6.4994
n_fijo,400,1500,DP,8.42387
n_fijo,400,1510,DP,7.40296
