dataset,n,R,metodo,tiempo
FB_res_peso_desc,9,82,BT,0.014477
FB_res_peso_desc,10,95,BT,0.007313
FB_res_peso_desc,11,105,BT,0.006923
FB_res_peso_desc,12,111,BT,0.014667
FB_res_peso_desc,13,123,BT,0.031499
FB_res_peso_desc,14,106,BT,0.035978
FB_res_peso_desc,15,143,BT,0.017322
FB_res_peso_desc,16,158,BT,0.071664
FB_res_peso_desc,17,169,BT,0.064721
FB_res_peso_desc,18,174,BT,0.100017
FB_res_peso_desc,19,184,BT,0.0963
FB_res_peso_desc,20,180,BT,0.159558
FB_res_peso_desc,21,196,BT,0.036799
FB_res_peso_desc,22,215,BT,0.11236
FB_res_peso_desc,23,227,BT,0.110416
FB_res_peso_desc,24,237,BT,0.124553
FB_res_peso_desc,25,243,BT,0.266277
FB_res_peso_desc,26,260,BT,1.01384
FB_res_peso_desc,27,270,BT,0.253383
FB_res_peso_desc,28,267,BT,0.220071
FB_res_peso_desc,29,286,BT,0.286225
FB_res_peso_desc,30,281,BT,1.24567
FB_res_peso_desc,31,310,BT,0.806665
FB_res_peso_desc,32,320,BT,2.62298
FB_res_peso_desc,33,325,BT,1.30704
FB_res_peso_desc,34,338,BT,0.467993
FB_res_peso_desc,35,321,BT,0.529227
FB_res_peso_desc,36,357,BT,0.54157
FB_res_peso_desc,37,365,BT,1.6331
FB_res_peso_desc,38,380,BT,1.63968
FB_res_peso_desc,39,384,BT,1.90659
FB_res_peso_desc,40,394,BT,8.35279
FB_res_peso_desc,41,372,BT,1.25865
FB_res_peso_desc,42,383,BT,1.78753
FB_res_peso_desc,43,404,BT,1.05424
FB_res_peso_desc,44,412,BT,1.83031
FB_res_peso_desc,45,430,BT,2.90288
FB_res_peso_desc,46,453,BT,15.6449
FB_res_peso_desc,47,467,BT,88.9242
FB_res_peso_desc,48,480,BT,6.83762
FB_res_peso_desc,49,484,BT,2.81677
FB_res_peso_desc,50,497,BT,2.69443
FB_res_peso_desc,51,508,BT,14.6877
FB_res_peso_desc,52,515,BT,9.04139
FB_res_peso_desc,53,521,BT,14.4598
FB_res_peso_desc,54,530,BT,27.1117
FB_res_peso_desc,55,543,BT,17.5273
FB_res_peso_desc,56,560,BT,3.50947
FB_res_peso_desc,57,568,BT,10.9254
FB_res_peso_desc,58,577,BT,10.5892
FB_res_peso_desc,59,585,BT,20.8022
FB_res_peso_desc,60,593,BT,115.661
FB_res_peso_desc,61,600,BT,77.5953
FB_res_peso_desc,62,620,BT,15.0053
FB_res_peso_desc,63,610,BT,11.5077
FB_res_peso_desc,64,611,BT,76.7424
FB_res_peso_desc,65,650,BT,88.4146
FB_res_peso_desc,66,653,BT,13.611
FB_res_peso_desc,67,667,BT,506.562
FB_res_peso_desc,68,677,BT,235.653
FB_res_peso_desc,69,686,BT,41.5461
FB_res_peso_desc,70,695,BT,50.8911
FB_res_peso_desc,71,710,BT,144.411
FB_res_peso_desc,72,720,BT,235.865
FB_res_peso_desc,73,722,BT,29.5135
FB_res_peso_desc,74,733,BT,32.836
FB_res_peso_desc,75,748,BT,148.864
FB_res_peso_desc,76,757,BT,163.454
FB_res_peso_desc,77,770,BT,85.2662
FB_res_peso_desc,78,776,BT,54.9713
FB_res_peso_desc,79,753,BT,590.178
FB_res_peso_desc,80,786,BT,150.756
FB_res_peso_desc,81,804,BT,345.112
FB_res_peso_desc,82,818,BT,59.5744
FB_res_peso_desc,83,804,BT,159.523
FB_res_peso_desc,84,836,BT,111.219
FB_res_peso_desc,85,847,BT,14.1349
FB_res_peso_desc,86,849,BT,219.124
FB_res_peso_desc,87,860,BT,56.1557
FB_res_peso_desc,88,873,BT,370.517
FB_res_peso_desc,89,885,BT,434.526
FB_res_peso_desc,90,898,BT,303.774
FB_res_peso_desc,91,899,BT,249.421
FB_res_peso_desc,92,904,BT,1437.91
FB_res_peso_desc,93,922,BT,981.783
FB_res_peso_desc,94,940,BT,1293.18
FB_res_peso_desc,95,930,BT,140.531
FB_res_peso_desc,96,951,BT,1628.78
FB_res_peso_desc,97,964,BT,499.932
FB_res_peso_desc,98,969,BT,189.158
FB_res_peso_desc,99,977,BT,196.474
FB_res_peso_desc,100,976,BT,132.92
FB_res_peso_asc,0,99999,BT-F,0.003557
FB_res_peso_asc,0,99999,BT-O,0.003176
FB_res_peso_asc,1,1,BT-F,0.002695
FB_res_peso_asc,1,1,BT-O,0.003757
FB_res_peso_asc,2,19,BT-F,0.003827
FB_res_peso_asc,2,19,BT-O,0.002525
FB_res_peso_asc,3,14,BT-F,0.002736
FB_res_peso_asc,3,14,BT-O,0.004348
FB_res_peso_asc,4,32,BT-F,0.002995
FB_res_peso_asc,4,32,BT-O,0.007154
FB_res_peso_asc,5,41,BT-F,0.006743
FB_res_peso_asc,5,41,BT-O,0.025358
FB_res_peso_asc,6,59,BT-F,0.011893
FB_res_peso_asc,6,59,BT-O,0.017343
