dataset,n,R,metodo,tiempo
mejor-caso-bt,0,1,BT,0.001773
mejor-caso-bt,1,1,BT,0.001873
mejor-caso-bt,2,1,BT,0.002084
mejor-caso-bt,3,1,BT,0.002645
mejor-caso-bt,4,1,BT,0.003326
mejor-caso-bt,5,1,BT,0.003687
mejor-caso-bt,6,1,BT,0.004479
mejor-caso-bt,7,1,BT,0.005089
mejor-caso-bt,8,1,BT,0.006512
mejor-caso-bt,9,1,BT,0.006792
mejor-caso-bt,10,1,BT,0.007865
mejor-caso-bt,11,1,BT,0.008376
mejor-caso-bt,12,1,BT,0.009388
mejor-caso-bt,13,1,BT,0.01064
mejor-caso-bt,14,1,BT,0.018354
mejor-caso-bt,15,1,BT,0.01606
mejor-caso-bt,16,1,BT,0.022482
mejor-caso-bt,17,1,BT,0.016881
mejor-caso-bt,18,1,BT,0.017422
mejor-caso-bt,19,1,BT,0.019898
mejor-caso-bt,20,1,BT,0.017262
mejor-caso-bt,21,1,BT,0.023494
mejor-caso-bt,22,1,BT,0.025258
mejor-caso-bt,23,1,BT,0.026239
mejor-caso-bt,24,1,BT,0.029264
mejor-caso-bt,25,1,BT,0.031349
mejor-caso-bt,26,1,BT,0.044974
mejor-caso-bt,27,1,BT,0.042399
mejor-caso-bt,28,1,BT,0.051195
mejor-caso-bt,29,1,BT,0.045314
mejor-caso-bt,30,1,BT,0.057447
mejor-caso-bt,31,1,BT,0.045716
mejor-caso-bt,32,1,BT,0.04837
mejor-caso-bt,33,1,BT,0.051346
mejor-caso-bt,34,1,BT,0.047769
mejor-caso-bt,35,1,BT,0.076232
mejor-caso-bt,36,1,BT,0.052919
mejor-caso-bt,37,1,BT,0.115505
mejor-caso-bt,38,1,BT,0.064491
mejor-caso-bt,39,1,BT,0.151472
mejor-caso-bt,40,1,BT,0.17689
mejor-caso-bt,41,1,BT,0.082634
mejor-caso-bt,42,1,BT,0.06952
mejor-caso-bt,43,1,BT,0.085209
mejor-caso-bt,44,1,BT,0.0858
mejor-caso-bt,45,1,BT,0.089928
mejor-caso-bt,46,1,BT,0.082003
mejor-caso-bt,47,1,BT,0.085059
mejor-caso-bt,48,1,BT,0.100076
mejor-caso-bt,49,1,BT,0.228706
mejor-caso-bt,50,1,BT,0.078777
mejor-caso-bt,51,1,BT,0.247041
mejor-caso-bt,52,1,BT,0.122479
mejor-caso-bt,53,1,BT,0.264092
mejor-caso-bt,54,1,BT,0.117169
mejor-caso-bt,55,1,BT,0.12376
mejor-caso-bt,56,1,BT,0.135363
mejor-caso-bt,57,1,BT,0.121256
mejor-caso-bt,58,1,BT,0.141865
mejor-caso-bt,59,1,BT,0.129151
mejor-caso-bt,60,1,BT,0.13969
mejor-caso-bt,61,1,BT,0.137146
mejor-caso-bt,62,1,BT,0.141574
mejor-caso-bt,63,1,BT,0.16598
mejor-caso-bt,64,1,BT,0.15043
mejor-caso-bt,65,1,BT,0.179184
mejor-caso-bt,66,1,BT,0.159247
mejor-caso-bt,67,1,BT,0.190165
mejor-caso-bt,68,1,BT,0.195324
mejor-caso-bt,69,1,BT,0.200884
mejor-caso-bt,70,1,BT,0.145792
mejor-caso-bt,71,1,BT,0.182411
mejor-caso-bt,72,1,BT,0.217856
mejor-caso-bt,73,1,BT,0.223587
mejor-caso-bt,74,1,BT,0.20904
mejor-caso-bt,75,1,BT,0.231562
mejor-caso-bt,76,1,BT,0.207708
mejor-caso-bt,77,1,BT,0.215271
mejor-caso-bt,78,1,BT,0.257179
mejor-caso-bt,79,1,BT,0.254364
mejor-caso-bt,80,1,BT,0.239487
mejor-caso-bt,81,1,BT,0.233906
mejor-caso-bt,82,1,BT,0.277948
mejor-caso-bt,83,1,BT,0.286534
mejor-caso-bt,84,1,BT,0.212467
mejor-caso-bt,85,1,BT,0.3
mejor-caso-bt,86,1,BT,0.31072
mejor-caso-bt,87,1,BT,0.326008
mejor-caso-bt,88,1,BT,0.316891
mejor-caso-bt,89,1,BT,0.450441
mejor-caso-bt,90,1,BT,0.334193
mejor-caso-bt,91,1,BT,0.291955
mejor-caso-bt,92,1,BT,0.304748
