dataset,n,R,metodo,tiempo
dinamica,2000,6000,DP,216.929
dinamica,2000,6500,DP,222.514
dinamica,2000,7000,DP,246.746
dinamica,2000,7500,DP,255.202
dinamica,2500,1000,DP,42.3437
dinamica,2500,1500,DP,62.8714
dinamica,2500,2000,DP,80.4838
dinamica,2500,2500,DP,120.704
dinamica,2500,3000,DP,135.826
dinamica,2500,3500,DP,158.773
dinamica,2500,4000,DP,167.078
dinamica,2500,4500,DP,217.825
dinamica,2500,5000,DP,218.165
dinamica,2500,5500,DP,265.334
dinamica,2500,6000,DP,279.659
dinamica,2500,6500,DP,319.399
dinamica,2500,7000,DP,338.548
dinamica,2500,7500,DP,347.338
dinamica,3000,1000,DP,46.1207
dinamica,3000,1500,DP,76.9422
dinamica,3000,2000,DP,96.7812
dinamica,3000,2500,DP,133.048
dinamica,3000,3000,DP,165.726
dinamica,3000,3500,DP,187.709
dinamica,3000,4000,DP,221.318
dinamica,3000,4500,DP,244.429
dinamica,3000,5000,DP,298.382
dinamica,3000,5500,DP,308.875
dinamica,3000,6000,DP,341.87
dinamica,3000,6500,DP,419.168
dinamica,3000,7000,DP,434.692
dinamica,3000,7500,DP,436.755
dinamica,3500,1000,DP,56.0922
dinamica,3500,1500,DP,88.0931
dinamica,3500,2000,DP,123.967
dinamica,3500,2500,DP,180.863
dinamica,3500,3000,DP,205.312
dinamica,3500,3500,DP,216.04
dinamica,3500,4000,DP,265.198
dinamica,3500,4500,DP,293.554
dinamica,3500,5000,DP,371.013
dinamica,3500,5500,DP,387.4
dinamica,3500,6000,DP,407.933
dinamica,3500,6500,DP,468.955
dinamica,3500,7000,DP,474.665
dinamica,3500,7500,DP,539.812
dinamica,4000,1000,DP,70.3813
dinamica,4000,1500,DP,102.64
dinamica,4000,2000,DP,141.863
dinamica,4000,2500,DP,188.261
dinamica,4000,3000,DP,223.99
dinamica,4000,3500,DP,267.143
dinamica,4000,4000,DP,324.418
dinamica,4000,4500,DP,312.656
dinamica,4000,5000,DP,374.848
dinamica,4000,5500,DP,445.216
dinamica,4000,6000,DP,492.095
dinamica,4000,6500,DP,592.988
dinamica,4000,7000,DP,654.823
dinamica,4000,7500,DP,617.919
dinamica,4500,1000,DP,95.7803
dinamica,4500,1500,DP,141.099
dinamica,4500,2000,DP,168.97
dinamica,4500,2500,DP,208.71
dinamica,4500,3000,DP,260.831
dinamica,4500,3500,DP,280.575
dinamica,4500,4000,DP,317.197
dinamica,4500,4500,DP,409.61
dinamica,4500,5000,DP,437.838
dinamica,4500,5500,DP,531.381
dinamica,4500,6000,DP,631.408
dinamica,4500,6500,DP,622.936
dinamica,4500,7000,DP,709.266
dinamica,4500,7500,DP,723.969
dinamica,5000,1000,DP,92.4241
dinamica,5000,1500,DP,140.818
dinamica,5000,2000,DP,189.739
dinamica,5000,2500,DP,249.479
dinamica,5000,3000,DP,301.326
dinamica,5000,3500,DP,376.603
dinamica,5000,4000,DP,444.205
dinamica,5000,4500,DP,470.85
dinamica,5000,5000,DP,562.967
dinamica,5000,5500,DP,587.661
dinamica,5000,6000,DP,653.856
dinamica,5000,6500,DP,710.135
dinamica,5000,7000,DP,760.016
dinamica,5000,7500,DP,825.988
dinamica,5500,1000,DP,91.6948
dinamica,5500,1500,DP,157.6
dinamica,5500,2000,DP,211.788
dinamica,5500,2500,DP,262.014
dinamica,5500,3000,DP,340.028
dinamica,5500,3500,DP,391.697
dinamica,5500,4000,DP,450.667
dinamica,5500,4500,DP,501.656
dinamica,5500,5000,DP,566.672
dinamica,5500,5500,DP,613.25
dinamica,5500,6000,DP,696.657
dinamica,5500,6500,DP,800.406
dinamica,5500,7000,DP,854.185
dinamica,5500,7500,DP,934.548
dinamica,6000,1000,DP,110.704
dinamica,6000,1500,DP,168.186
dinamica,6000,2000,DP,228.888
dinamica,6000,2500,DP,302.974
dinamica,6000,3000,DP,376.526
dinamica,6000,3500,DP,428.909
dinamica,6000,4000,DP,492.741
dinamica,6000,4500,DP,531.354
dinamica,6000,5000,DP,612.514
dinamica,6000,5500,DP,639.531
dinamica,6000,6000,DP,773.259
dinamica,6000,6500,DP,795.192
dinamica,6000,7000,DP,974.665
dinamica,6000,7500,DP,1003.7
dinamica,6500,1000,DP,119.726
dinamica,6500,1500,DP,179.822
dinamica,6500,2000,DP,253.868
dinamica,6500,2500,DP,313.194
dinamica,6500,3000,DP,385.826
dinamica,6500,3500,DP,426.301
dinamica,6500,4000,DP,542.897
dinamica,6500,4500,DP,612.098
dinamica,6500,5000,DP,691.641
dinamica,6500,5500,DP,801.319
dinamica,6500,6000,DP,902.72
dinamica,6500,6500,DP,959.93
dinamica,6500,7000,DP,1091.64
dinamica,6500,7500,DP,1161.44
dinamica,7000,1000,DP,123.989
dinamica,7000,1500,DP,187.562
dinamica,7000,2000,DP,267.733
dinamica,7000,2500,DP,350.742
dinamica,7000,3000,DP,439.247
dinamica,7000,3500,DP,550.793
dinamica,7000,4000,DP,647.681
dinamica,7000,4500,DP,800.859
dinamica,7000,5000,DP,742.531
dinamica,7000,5500,DP,844.232
dinamica,7000,6000,DP,972.397
dinamica,7000,6500,DP,1055.07
dinamica,7000,7000,DP,1155.42
dinamica,7000,7500,DP,1301.54
dinamica,7500,1000,DP,137.446
dinamica,7500,1500,DP,256.04
dinamica,7500,2000,DP,303.495
dinamica,7500,2500,DP,419.927
dinamica,7500,3000,DP,544.57
dinamica,7500,3500,DP,577.674
dinamica,7500,4000,DP,673.094
dinamica,7500,4500,DP,741.58
dinamica,7500,5000,DP,845.609
dinamica,7500,5500,DP,983.604
dinamica,7500,6000,DP,1072.71
dinamica,7500,6500,DP,1135.84
dinamica,7500,7000,DP,1264.43
dinamica,7500,7500,DP,1442.72
