dataset,n,R,metodo,tiempo
FB_res_peso_asc,18,171,BT-O,0.020468
FB_res_peso_asc,19,187,BT-F,0.28481
FB_res_peso_asc,19,187,BT-O,0.077995
FB_res_peso_asc,20,194,BT-F,0.544054
FB_res_peso_asc,20,194,BT-O,0.02152
FB_res_peso_asc,21,198,BT-F,0.358077
FB_res_peso_asc,21,198,BT-O,0.046216
FB_res_peso_asc,22,203,BT-F,0.610658
FB_res_peso_asc,22,203,BT-O,0.030607
FB_res_peso_asc,23,222,BT-F,0.240048
FB_res_peso_asc,23,222,BT-O,0.026149
FB_res_peso_asc,24,227,BT-F,0.552189
FB_res_peso_asc,24,227,BT-O,0.026329
FB_res_peso_asc,25,240,BT-F,0.612451
FB_res_peso_asc,25,240,BT-O,0.025598
FB_res_peso_asc,26,243,BT-F,1.17075
FB_res_peso_asc,26,243,BT-O,0.059711
FB_res_peso_asc,27,259,BT-F,0.781116
FB_res_peso_asc,27,259,BT-O,0.079328
FB_res_peso_asc,28,273,BT-F,0.629573
FB_res_peso_asc,28,273,BT-O,0.024455
FB_res_peso_desc,0,99990,BT-F,0.002024
FB_res_peso_desc,0,99990,BT-O,0.002043
FB_res_peso_desc,1,6,BT-F,0.003226
FB_res_peso_desc,1,6,BT-O,0.001733
FB_res_peso_desc,2,6,BT-F,0.002445
FB_res_peso_desc,2,6,BT-O,0.001903
FB_res_peso_desc,3,26,BT-F,0.002475
FB_res_peso_desc,3,26,BT-O,0.001793
FB_res_peso_desc,4,37,BT-F,0.006653
FB_res_peso_desc,4,37,BT-O,0.002385
FB_res_peso_desc,5,48,BT-F,0.006392
FB_res_peso_desc,5,48,BT-O,0.002404
FB_res_peso_desc,6,56,BT-F,0.015689
FB_res_peso_desc,6,56,BT-O,0.003997
FB_res_peso_desc,7,70,BT-F,0.017632
FB_res_peso_desc,7,70,BT-O,0.003316
FB_res_peso_desc,8,63,BT-F,0.007284
FB_res_peso_desc,8,63,BT-O,0.002745
FB_res_peso_desc,9,82,BT-F,0.024686
FB_res_peso_desc,9,82,BT-O,0.012544
FB_res_peso_desc,10,95,BT-F,0.019026
FB_res_peso_desc,10,95,BT-O,0.002936
FB_res_peso_desc,11,105,BT-F,0.016681
FB_res_peso_desc,11,105,BT-O,0.003166
FB_res_peso_desc,12,111,BT-F,0.034394
FB_res_peso_desc,12,111,BT-O,0.004178
FB_res_peso_desc,13,123,BT-F,0.082303
FB_res_peso_desc,13,123,BT-O,0.01046
FB_res_peso_desc,14,106,BT-F,0.102501
FB_res_peso_desc,14,106,BT-O,0.006021
FB_res_peso_desc,15,143,BT-F,0.047669
FB_res_peso_desc,15,143,BT-O,0.004799
FB_res_peso_desc,16,158,BT-F,0.340996
FB_res_peso_desc,16,158,BT-O,0.008877
FB_res_peso_desc,17,169,BT-F,0.172571
FB_res_peso_desc,17,169,BT-O,0.029064
FB_res_peso_desc,18,174,BT-F,0.243053
FB_res_peso_desc,18,174,BT-O,0.028634
FB_res_peso_desc,19,184,BT-F,0.255726
FB_res_peso_desc,19,184,BT-O,0.027261
FB_res_peso_desc,20,180,BT-F,0.555575
FB_res_peso_desc,20,180,BT-O,0.018264
FB_res_peso_desc,21,196,BT-F,0.09109
FB_res_peso_desc,21,196,BT-O,0.010409
FB_res_peso_desc,22,215,BT-F,0.309307
FB_res_peso_desc,22,215,BT-O,0.043892
FB_res_peso_desc,23,227,BT-F,0.443687
FB_res_peso_desc,23,227,BT-O,0.014376
FB_res_peso_desc,24,237,BT-F,0.400676
FB_res_peso_desc,24,237,BT-O,0.036388
FB_res_peso_desc,25,243,BT-F,0.609997
FB_res_peso_desc,25,243,BT-O,0.067696
FB_res_peso_desc,26,260,BT-F,2.96991
FB_res_peso_desc,26,260,BT-O,0.213087
FB_res_peso_desc,27,270,BT-F,0.71379
FB_res_peso_desc,27,270,BT-O,0.346165
FB_res_peso_desc,28,267,BT-F,0.912471
FB_res_peso_desc,28,267,BT-O,0.025147
