dataset,n,R,metodo,tiempo
FB_res_peso_asc,58,571,BT-F,7.9692
FB_res_peso_asc,59,582,BT-F,59.1993
FB_res_peso_asc,60,565,BT-F,99.2549
FB_res_peso_asc,61,599,BT-F,75.1553
FB_res_peso_asc,62,618,BT-F,146.649
FB_res_peso_asc,63,625,BT-F,8.67073
FB_res_peso_asc,64,633,BT-F,122.436
FB_res_peso_asc,65,649,BT-F,34.6487
FB_res_peso_asc,66,648,BT-F,27.1197
FB_res_peso_asc,67,663,BT-F,179.786
FB_res_peso_asc,68,679,BT-F,48.1586
FB_res_peso_asc,69,675,BT-F,37.3541
FB_res_peso_asc,70,696,BT-F,37.2174
FB_res_peso_asc,71,684,BT-F,79.9992
FB_res_peso_asc,72,716,BT-F,290.798
FB_res_peso_asc,73,704,BT-F,97.4235
FB_res_peso_asc,74,727,BT-F,2000.85
FB_res_peso_asc,75,740,BT-F,141.834
FB_res_peso_asc,76,756,BT-F,126.227
FB_res_peso_asc,77,766,BT-F,19.7561
FB_res_peso_asc,78,780,BT-F,140.764
FB_res_peso_asc,79,769,BT-F,29.1732
FB_res_peso_asc,80,791,BT-F,304.451
FB_res_peso_asc,81,800,BT-F,1898.53
FB_res_peso_asc,82,809,BT-F,285.476
FB_res_peso_asc,83,825,BT-F,313.439
FB_res_peso_asc,84,806,BT-F,506.193
FB_res_peso_asc,85,846,BT-F,226.417
FB_res_peso_asc,86,844,BT-F,5049.78
FB_res_peso_asc,87,863,BT-F,678.282
FB_res_peso_asc,88,866,BT-F,235.407
FB_res_peso_asc,89,884,BT-F,4641.01
FB_res_peso_asc,90,895,BT-F,1796.16
FB_res_peso_asc,91,896,BT-F,1614.95
FB_res_peso_asc,92,913,BT-F,529.608
FB_res_peso_asc,93,928,BT-F,671.279
FB_res_peso_asc,94,938,BT-F,346.267
FB_res_peso_asc,95,943,BT-F,143.796
FB_res_peso_asc,96,952,BT-F,130.367
FB_res_peso_asc,97,970,BT-F,1833.91
FB_res_peso_asc,98,966,BT-F,1627.55
FB_res_peso_asc,99,988,BT-F,2228.63
FB_res_peso_asc,100,996,BT-F,1348.34
FB_res_peso_desc,0,99990,BT-F,0.003687
FB_res_peso_desc,1,6,BT-F,0.002555
FB_res_peso_desc,2,6,BT-F,0.002004
FB_res_peso_desc,3,26,BT-F,0.001934
FB_res_peso_desc,4,37,BT-F,0.00527
FB_res_peso_desc,5,48,BT-F,0.004177
FB_res_peso_desc,6,56,BT-F,0.012643
FB_res_peso_desc,7,70,BT-F,0.013486
FB_res_peso_desc,8,63,BT-F,0.005249
FB_res_peso_desc,9,82,BT-F,0.019887
FB_res_peso_desc,10,95,BT-F,0.011051
FB_res_peso_desc,11,105,BT-F,0.008406
FB_res_peso_desc,12,111,BT-F,0.020638
FB_res_peso_desc,13,123,BT-F,0.061023
FB_res_peso_desc,14,106,BT-F,0.057477
FB_res_peso_desc,15,143,BT-F,0.028292
FB_res_peso_desc,16,158,BT-F,0.185735
FB_res_peso_desc,17,169,BT-F,0.135101
FB_res_peso_desc,18,174,BT-F,0.163824
FB_res_peso_desc,19,184,BT-F,0.148306
FB_res_peso_desc,20,180,BT-F,0.452781
FB_res_peso_desc,21,196,BT-F,0.051887
FB_res_peso_desc,22,215,BT-F,0.205201
FB_res_peso_desc,23,227,BT-F,0.273237
FB_res_peso_desc,24,237,BT-F,0.260864
FB_res_peso_desc,25,243,BT-F,0.319793
FB_res_peso_desc,26,260,BT-F,2.41404
FB_res_peso_desc,27,270,BT-F,0.514175
FB_res_peso_desc,28,267,BT-F,0.671557
FB_res_peso_desc,29,286,BT-F,0.839419
FB_res_peso_desc,30,281,BT-F,4.10704
FB_res_peso_desc,31,310,BT-F,1.47505
FB_res_peso_desc,32,320,BT-F,4.8731
