dataset,n,R,metodo,tiempo
mejor-caso-bt,0,1,BT,0.004128
mejor-caso-bt,1,1,BT,0.003707
mejor-caso-bt,2,1,BT,0.004809
mejor-caso-bt,3,1,BT,0.008777
mejor-caso-bt,4,1,BT,0.007444
mejor-caso-bt,5,1,BT,0.009348
mejor-caso-bt,6,1,BT,0.011442
mejor-caso-bt,7,1,BT,0.013084
mejor-caso-bt,8,1,BT,0.015119
mejor-caso-bt,9,1,BT,0.017262
mejor-caso-bt,10,1,BT,0.019777
mejor-caso-bt,11,1,BT,0.023454
mejor-caso-bt,12,1,BT,0.02667
mejor-caso-bt,13,1,BT,0.028043
mejor-caso-bt,14,1,BT,0.031399
mejor-caso-bt,15,1,BT,0.034644
mejor-caso-bt,16,1,BT,0.044703
mejor-caso-bt,17,1,BT,0.041708
mejor-caso-bt,18,1,BT,0.045765
mejor-caso-bt,19,1,BT,0.048872
mejor-caso-bt,20,1,BT,0.053109
mejor-caso-bt,21,1,BT,0.056115
mejor-caso-bt,22,1,BT,0.062296
mejor-caso-bt,23,1,BT,0.064981
mejor-caso-bt,24,1,BT,0.06952
mejor-caso-bt,25,1,BT,0.073277
mejor-caso-bt,26,1,BT,0.078336
mejor-caso-bt,27,1,BT,0.084548
mejor-caso-bt,28,1,BT,0.08562
mejor-caso-bt,29,1,BT,0.093174
mejor-caso-bt,30,1,BT,0.096911
mejor-caso-bt,31,1,BT,0.101079
mejor-caso-bt,32,1,BT,0.10693
mejor-caso-bt,33,1,BT,0.115015
mejor-caso-bt,34,1,BT,0.119754
mejor-caso-bt,35,1,BT,0.122348
mejor-caso-bt,36,1,BT,0.132448
mejor-caso-bt,37,1,BT,0.13411
mejor-caso-bt,38,1,BT,0.139962
mejor-caso-bt,39,1,BT,0.148087
mejor-caso-bt,40,1,BT,0.151493
mejor-caso-bt,41,1,BT,0.158747
mejor-caso-bt,42,1,BT,0.177732
mejor-caso-bt,43,1,BT,0.173865
mejor-caso-bt,44,1,BT,0.179475
mejor-caso-bt,45,1,BT,0.180106
mejor-caso-bt,46,1,BT,0.175107
mejor-caso-bt,47,1,BT,0.201216
mejor-caso-bt,48,1,BT,0.186829
mejor-caso-bt,49,1,BT,0.214331
mejor-caso-bt,50,1,BT,0.226594
mejor-caso-bt,51,1,BT,0.232024
mejor-caso-bt,52,1,BT,0.241331
mejor-caso-bt,53,1,BT,0.249045
mejor-caso-bt,54,1,BT,0.235841
mejor-caso-bt,55,1,BT,0.268532
mejor-caso-bt,56,1,BT,0.240469
mejor-caso-bt,57,1,BT,0.243876
mejor-caso-bt,58,1,BT,0.288379
mejor-caso-bt,59,1,BT,0.301102
mejor-caso-bt,60,1,BT,0.265366
mejor-caso-bt,61,1,BT,0.328924
mejor-caso-bt,62,1,BT,0.327722
mejor-caso-bt,63,1,BT,0.292266
mejor-caso-bt,64,1,BT,0.345405
mejor-caso-bt,65,1,BT,0.354823
mejor-caso-bt,66,1,BT,0.376012
mejor-caso-bt,67,1,BT,0.330928
mejor-caso-bt,68,1,BT,0.326881
mejor-caso-bt,69,1,BT,0.336088
mejor-caso-bt,70,1,BT,0.343802
mejor-caso-bt,71,1,BT,0.426687
mejor-caso-bt,72,1,BT,0.426075
mejor-caso-bt,73,1,BT,0.436676
mejor-caso-bt,74,1,BT,0.478815
mejor-caso-bt,75,1,BT,0.46051
mejor-caso-bt,76,1,BT,0.395469
mejor-caso-bt,77,1,BT,0.479235
mejor-caso-bt,78,1,BT,0.505724
mejor-caso-bt,79,1,BT,0.507819
mejor-caso-bt,80,1,BT,0.52493
mejor-caso-bt,81,1,BT,0.468174
mejor-caso-bt,82,1,BT,0.563142
mejor-caso-bt,83,1,BT,0.548354
mejor-caso-bt,84,1,BT,0.553664
mejor-caso-bt,85,1,BT,0.590252
mejor-caso-bt,86,1,BT,0.498821
mejor-caso-bt,87,1,BT,0.686623
mejor-caso-bt,88,1,BT,0.603016
mejor-caso-bt,89,1,BT,0.622973
mejor-caso-bt,90,1,BT,0.62625
mejor-caso-bt,91,1,BT,0.652769
mejor-caso-bt,92,1,BT,0.692464
mejor-caso-bt,93,1,BT,0.674941
mejor-caso-bt,94,1,BT,0.678177
mejor-caso-bt,95,1,BT,0.699577
mejor-caso-bt,96,1,BT,0.708784
mejor-caso-bt,97,1,BT,0.728611
mejor-caso-bt,98,1,BT,0.911412
mejor-caso-bt,99,1,BT,0.744821
mejor-caso-bt,100,1,BT,0.772953
mejor-caso-bt,101,1,BT,0.775589
mejor-caso-bt,102,1,BT,0.80834
mejor-caso-bt,103,1,BT,1.03313
mejor-caso-bt,104,1,BT,0.693896
mejor-caso-bt,105,1,BT,0.882519
mejor-caso-bt,106,1,BT,0.844196
mejor-caso-bt,107,1,BT,0.874373
mejor-caso-bt,108,1,BT,1.81593
mejor-caso-bt,109,1,BT,1.38587
mejor-caso-bt,110,1,BT,1.42018
mejor-caso-bt,111,1,BT,0.931459
