dataset,n,R,metodo,tiempo
dinamica,2500,7500,DP,366.146
dinamica,3000,1000,DP,49.5792
dinamica,3000,1500,DP,78.9611
dinamica,3000,2000,DP,93.7352
dinamica,3000,2500,DP,131.432
dinamica,3000,3000,DP,159.181
dinamica,3000,3500,DP,198.975
dinamica,3000,4000,DP,200.648
dinamica,3000,4500,DP,236.35
dinamica,3000,5000,DP,268.841
dinamica,3000,5500,DP,332.947
dinamica,3000,6000,DP,304.16
dinamica,3000,6500,DP,359.121
dinamica,3000,7000,DP,437.815
dinamica,3000,7500,DP,400.133
dinamica,3500,1000,DP,71.9373
dinamica,3500,1500,DP,85.7073
dinamica,3500,2000,DP,126.088
dinamica,3500,2500,DP,159.349
dinamica,3500,3000,DP,202.668
dinamica,3500,3500,DP,239.992
dinamica,3500,4000,DP,253.044
dinamica,3500,4500,DP,296.367
dinamica,3500,5000,DP,321.977
dinamica,3500,5500,DP,358.662
dinamica,3500,6000,DP,383.621
dinamica,3500,6500,DP,457.463
dinamica,3500,7000,DP,497.143
dinamica,3500,7500,DP,474.594
dinamica,4000,1000,DP,80.8472
dinamica,4000,1500,DP,102.054
dinamica,4000,2000,DP,152.046
dinamica,4000,2500,DP,186.538
dinamica,4000,3000,DP,225.816
dinamica,4000,3500,DP,261.434
dinamica,4000,4000,DP,292.657
dinamica,4000,4500,DP,332.699
dinamica,4000,5000,DP,375.717
dinamica,4000,5500,DP,413.713
dinamica,4000,6000,DP,466.017
dinamica,4000,6500,DP,523.311
dinamica,4000,7000,DP,589.511
dinamica,4000,7500,DP,577.216
dinamica,4500,1000,DP,92.8921
dinamica,4500,1500,DP,119.96
dinamica,4500,2000,DP,148.436
dinamica,4500,2500,DP,207.799
dinamica,4500,3000,DP,263.42
dinamica,4500,3500,DP,312.914
dinamica,4500,4000,DP,357.065
dinamica,4500,4500,DP,377.481
dinamica,4500,5000,DP,432.746
dinamica,4500,5500,DP,517.992
dinamica,4500,6000,DP,576.722
dinamica,4500,6500,DP,560.522
dinamica,4500,7000,DP,570.127
dinamica,4500,7500,DP,605.854
dinamica,5000,1000,DP,84.4125
dinamica,5000,1500,DP,142.328
dinamica,5000,2000,DP,189.032
dinamica,5000,2500,DP,235.51
dinamica,5000,3000,DP,283.116
dinamica,5000,3500,DP,310.813
dinamica,5000,4000,DP,364.416
dinamica,5000,4500,DP,443.638
dinamica,5000,5000,DP,470.4
dinamica,5000,5500,DP,514.145
dinamica,5000,6000,DP,617.763
dinamica,5000,6500,DP,703.964
dinamica,5000,7000,DP,692.631
dinamica,5000,7500,DP,795.254
dinamica,5500,1000,DP,100.151
dinamica,5500,1500,DP,136.426
dinamica,5500,2000,DP,206.248
dinamica,5500,2500,DP,263.165
dinamica,5500,3000,DP,310.415
dinamica,5500,3500,DP,407.84
dinamica,5500,4000,DP,446.776
dinamica,5500,4500,DP,442.522
dinamica,5500,5000,DP,572.571
dinamica,5500,5500,DP,606.844
dinamica,5500,6000,DP,677.83
dinamica,5500,6500,DP,686.783
dinamica,5500,7000,DP,764.089
dinamica,5500,7500,DP,818.277
dinamica,6000,1000,DP,103.997
dinamica,6000,1500,DP,165.845
dinamica,6000,2000,DP,216.423
dinamica,6000,2500,DP,281.129
dinamica,6000,3000,DP,338.158
dinamica,6000,3500,DP,409.402
dinamica,6000,4000,DP,440.23
dinamica,6000,4500,DP,493.791
dinamica,6000,5000,DP,647.859
dinamica,6000,5500,DP,647.549
dinamica,6000,6000,DP,763.849
dinamica,6000,6500,DP,787.36
dinamica,6000,7000,DP,903.419
dinamica,6000,7500,DP,897.549
dinamica,6500,1000,DP,119.98
dinamica,6500,1500,DP,175.603
dinamica,6500,2000,DP,255.08
dinamica,6500,2500,DP,306.637
dinamica,6500,3000,DP,378.627
dinamica,6500,3500,DP,491.97
dinamica,6500,4000,DP,547.541
dinamica,6500,4500,DP,581.18
dinamica,6500,5000,DP,695.119
dinamica,6500,5500,DP,655.618
dinamica,6500,6000,DP,798.076
dinamica,6500,6500,DP,934.425
dinamica,6500,7000,DP,997.634
dinamica,6500,7500,DP,1072.85
dinamica,7000,1000,DP,120.902
dinamica,7000,1500,DP,190.992
dinamica,7000,2000,DP,252.37
dinamica,7000,2500,DP,341.785
dinamica,7000,3000,DP,412.896
dinamica,7000,3500,DP,537.98
dinamica,7000,4000,DP,584.98
dinamica,7000,4500,DP,595.849
dinamica,7000,5000,DP,695.87
dinamica,7000,5500,DP,751.82
dinamica,7000,6000,DP,870.706
dinamica,7000,6500,DP,1030.4
dinamica,7000,7000,DP,1119.72
dinamica,7000,7500,DP,1216.43
dinamica,7500,1000,DP,140.484
dinamica,7500,1500,DP,225.97
dinamica,7500,2000,DP,295.06
dinamica,7500,2500,DP,340.632
dinamica,7500,3000,DP,412.299
dinamica,7500,3500,DP,545.273
dinamica,7500,4000,DP,640.932
dinamica,7500,4500,DP,658.925
dinamica,7500,5000,DP,799.05
dinamica,7500,5500,DP,824.84
dinamica,7500,6000,DP,1022.88
dinamica,7500,6500,DP,1012.25
dinamica,7500,7000,DP,1101.83
dinamica,7500,7500,DP,1306.65
